imagen_rgb,planta,nombre_comun,clase_id,subset
/app/imagenes/10920851-998b-3738-9338-86789ec8f165.png,Apple,Apple_scab,0,train
/app/imagenes/4d3a014c-87cd-3137-8701-217aeeb4b6ca.png,Apple,Apple_scab,0,train
/app/imagenes/047bc6c2-0fde-36a6-81ea-b414726631bd.png,Apple,Apple_scab,0,train
/app/imagenes/9245f950-c6ea-3bd6-8558-af140b5cee36.png,Apple,Apple_scab,0,train
/app/imagenes/662bd4f8-d1f2-3b18-93d0-31e341ec25ee.png,Apple,Apple_scab,0,train
/app/imagenes/a35a81fa-d2fb-3e0e-8eb5-412974841a3b.png,Apple,Apple_scab,0,train
/app/imagenes/262dbff3-72ed-36e8-8ee3-83f0c64fbf8a.png,Apple,Apple_scab,0,train
/app/imagenes/8f32d9f5-079f-32d3-a6ac-2ea3e6f97616.png,Apple,Apple_scab,0,train
/app/imagenes/4bce8618-ab2e-330a-9f9e-84d62ede5047.png,Apple,Apple_scab,0,train
/app/imagenes/7a347403-6649-3053-b447-5b39b9110881.png,Apple,Apple_scab,0,train
/app/imagenes/f8c048cd-c716-3b35-a817-01cb7983ad29.png,Apple,Apple_scab,0,train
/app/imagenes/f2c4aafe-eebb-38fd-8275-635b6ef8049f.png,Apple,Apple_scab,0,train
/app/imagenes/e78bf3d9-fc51-3b49-afbe-133cc7d40c75.png,Apple,Apple_scab,0,train
/app/imagenes/3a683639-cbfc-3fb3-9158-5c948e69c6de.png,Apple,Apple_scab,0,train
/app/imagenes/4032ff29-f837-372f-baa3-0a1953238884.png,Apple,Apple_scab,0,train
/app/imagenes/d7f37b3f-c5a9-3603-936b-d85432c6734d.png,Apple,Apple_scab,0,train
/app/imagenes/a813193a-c309-3cc2-94be-4076e5c61371.png,Apple,Apple_scab,0,train
/app/imagenes/57f183f9-b2fa-31b6-9a91-81ab4e924f2f.png,Apple,Apple_scab,0,train
/app/imagenes/9b39c0db-ea2d-3402-b53c-137907c6f45e.png,Apple,Apple_scab,0,train
/app/imagenes/02ffb91b-480e-332d-a909-d880425df829.png,Apple,Apple_scab,0,train
/app/imagenes/a92b5f21-5117-3f96-ba1f-4f14d359943a.png,Apple,Apple_scab,0,train
/app/imagenes/25aaa9b3-93a2-39fc-99ce-4dbe36162103.png,Apple,Apple_scab,0,train
/app/imagenes/61538a13-3ed3-3340-94d1-8c3175b5f0c3.png,Apple,Apple_scab,0,train
/app/imagenes/929e301a-55e0-38ce-a4ab-ab124d7fa902.png,Apple,Apple_scab,0,train
/app/imagenes/dab8aa44-1a7d-3f1c-b9c5-9448c852fea7.png,Apple,Apple_scab,0,train
/app/imagenes/f9b0e126-fb2c-3fc9-a007-1981b2ab093d.png,Apple,Apple_scab,0,train
/app/imagenes/a0886420-22c6-31a3-b2bf-4873cb5a7b83.png,Apple,Apple_scab,0,train
/app/imagenes/17e8fefc-37d2-360c-80d4-edc7fdc669bb.png,Apple,Apple_scab,0,train
/app/imagenes/b0619819-e3a2-3f99-8963-81322e3d0955.png,Apple,Apple_scab,0,train
/app/imagenes/84dd591e-8af3-371a-8a38-b6e9b5d81174.png,Apple,Apple_scab,0,train
/app/imagenes/b0b9dcb6-70f8-3556-833a-699a8ff01e0b.png,Apple,Apple_scab,0,train
/app/imagenes/d6680fd4-667f-3a44-bc88-ed863be91144.png,Apple,Apple_scab,0,train
/app/imagenes/6302b924-4f50-3cd3-8a10-604491be8be6.png,Apple,Apple_scab,0,train
/app/imagenes/754479b3-0ff2-367d-ba4e-da4d434533f9.png,Apple,Apple_scab,0,train
/app/imagenes/72f2e3f3-9620-36ba-97be-8e72fe02c59d.png,Apple,Apple_scab,0,train
/app/imagenes/419d799d-6836-3a19-b58d-98d11d5c8db6.png,Apple,Apple_scab,0,train
/app/imagenes/fc575e99-f60a-3c9e-9aa5-53ca74e15964.png,Apple,Apple_scab,0,train
/app/imagenes/07495140-2ca9-359e-bfc0-664b7114f286.png,Apple,Apple_scab,0,train
/app/imagenes/8a264912-2101-37f4-b643-630a4872fdf9.png,Apple,Apple_scab,0,train
/app/imagenes/958eec41-f74e-3a0f-b166-df59f3f531b4.png,Apple,Apple_scab,0,train
/app/imagenes/2490ab08-556b-3778-804c-b6a890756ea9.png,Apple,Apple_scab,0,train
/app/imagenes/d2d2a567-f4df-3da9-b56e-4920b0e8b57e.png,Apple,Apple_scab,0,train
/app/imagenes/1be91af8-6dd5-3645-b0d7-4dcf2841ab6a.png,Apple,Apple_scab,0,train
/app/imagenes/7dd12103-25b3-3a97-bd7a-13abac5beb68.png,Apple,Apple_scab,0,train
/app/imagenes/46144ae2-7155-374e-838d-44923490de4f.png,Apple,Apple_scab,0,train
/app/imagenes/1a3c5515-7f3b-39d7-8abf-e25071bfc482.png,Apple,Apple_scab,0,train
/app/imagenes/3635daa7-e2a8-3599-9568-1e07d49e82dd.png,Apple,Apple_scab,0,train
/app/imagenes/f68bf740-366a-3787-9f81-a39cbe2eb1ca.png,Apple,Apple_scab,0,train
/app/imagenes/c423d892-8ede-3c0d-9f75-11fbf8e49253.png,Apple,Apple_scab,0,train
/app/imagenes/bc40724d-c023-3a75-826e-e67a9c9763c6.png,Apple,Apple_scab,0,train
/app/imagenes/c91e094d-4f17-3438-8bb5-e673a1e56748.png,Apple,Apple_scab,0,train
/app/imagenes/0d684a21-0820-3a96-b0ff-16980a9295e6.png,Apple,Apple_scab,0,train
/app/imagenes/2ecf6561-05fc-300c-93fe-2c8f20d34014.png,Apple,Apple_scab,0,train
/app/imagenes/2c6c7223-ca93-334d-adb9-ed7c49168f75.png,Apple,Apple_scab,0,train
/app/imagenes/98aa1bfc-8b6d-3aab-b100-8b60d2a54560.png,Apple,Apple_scab,0,train
/app/imagenes/0d0205f2-e669-344f-bb23-747ca2b2b7f1.png,Apple,Apple_scab,0,train
/app/imagenes/522d69e7-42f2-3332-b167-aeae7fcaff28.png,Apple,Apple_scab,0,train
/app/imagenes/06576bc7-1b05-3bcd-96a8-d073fa93a369.png,Apple,Apple_scab,0,train
/app/imagenes/e839300e-e27d-3e44-bd75-5a0f1673318a.png,Apple,Apple_scab,0,train
/app/imagenes/30d3408c-1501-38db-a3ec-c7ef35423121.png,Apple,Apple_scab,0,train
/app/imagenes/3f801b9a-4443-369f-8f0c-9ceac6edb952.png,Apple,Apple_scab,0,train
/app/imagenes/6116533b-4b20-3658-9942-f73e68b98a56.png,Apple,Apple_scab,0,train
/app/imagenes/b404fb39-988f-3b83-8130-c903c2aaecda.png,Apple,Apple_scab,0,train
/app/imagenes/567a6dfc-97dc-3e33-8289-0aeb7d4de8dc.png,Apple,Apple_scab,0,train
/app/imagenes/be286c08-f155-355b-9f16-7de62f191ad1.png,Apple,Apple_scab,0,train
/app/imagenes/a92b840d-5172-342a-b28b-e20dfe63dd5c.png,Apple,Apple_scab,0,train
/app/imagenes/5d5cd5d6-df5b-36b8-8215-b0512cc4a715.png,Apple,Apple_scab,0,train
/app/imagenes/d61e4da6-c543-32aa-8e28-8acdac25f78a.png,Apple,Apple_scab,0,train
/app/imagenes/fac0cbb0-1c77-3c58-bff1-6c091c4d7520.png,Apple,Apple_scab,0,train
/app/imagenes/8c4f2c52-8963-30bb-acb3-472e2ae64edc.png,Apple,Apple_scab,0,train
/app/imagenes/9d68e1a6-0a3f-32f2-9bb4-6186a26af00a.png,Apple,Apple_scab,0,train
/app/imagenes/41c63dcb-840b-384a-9062-80fafd7a6bb2.png,Apple,Apple_scab,0,train
/app/imagenes/b0b2742b-dd00-3d93-849f-44b7fc85cbb8.png,Apple,Apple_scab,0,train
/app/imagenes/cb18a4fa-1ac9-3264-82da-29109188902c.png,Apple,Apple_scab,0,train
/app/imagenes/cd1af4c2-741f-3a05-b7d5-4b12b3f46d1d.png,Apple,Apple_scab,0,train
/app/imagenes/b478fc20-6301-3d42-af2c-f43b3371c01a.png,Apple,Apple_scab,0,train
/app/imagenes/eaaa979e-4224-39da-b4c8-382e3bb5640f.png,Apple,Apple_scab,0,train
/app/imagenes/77d0f211-d845-367e-9f5c-b2c9e49ddf8d.png,Apple,Apple_scab,0,train
/app/imagenes/c70e205d-09a4-3bc5-bb16-12493c3b7199.png,Apple,Apple_scab,0,train
/app/imagenes/05b18f2d-c4bb-38f0-aaf0-84a59d4f5d14.png,Apple,Apple_scab,0,train
/app/imagenes/b650650f-92ed-34ff-9260-5894d5b4ba21.png,Apple,Apple_scab,0,train
/app/imagenes/a4481065-e453-30e7-94d5-8ee52d4d343d.png,Apple,Apple_scab,0,train
/app/imagenes/5ef0e85b-6754-3ea9-a52f-dc101456cc47.png,Apple,Apple_scab,0,train
/app/imagenes/3023e4c5-3519-3310-b931-451461d03719.png,Apple,Apple_scab,0,train
/app/imagenes/3d4a2549-40b6-3575-a1ec-83966bfdc129.png,Apple,Apple_scab,0,train
/app/imagenes/80917790-6102-316f-ab1e-ea5dc4ada235.png,Apple,Apple_scab,0,train
/app/imagenes/f5fe5e45-a73e-3cec-bb91-aa9ba5783f25.png,Apple,Apple_scab,0,train
/app/imagenes/773544d2-0ab4-3dde-b18a-e3d2f273affd.png,Apple,Apple_scab,0,train
/app/imagenes/bd8db1e5-aa7c-3515-80c7-6dc6f389bff2.png,Apple,Apple_scab,0,train
/app/imagenes/365c73cd-95bf-3673-b2e9-5d185d1e6842.png,Apple,Apple_scab,0,train
/app/imagenes/d4c89fb3-13d6-3667-8c80-c004ef21ec35.png,Apple,Apple_scab,0,train
/app/imagenes/802c275d-470d-3df5-913e-74762788dd44.png,Apple,Apple_scab,0,train
/app/imagenes/68526b32-e9ed-3c10-96b4-e2b7233fec04.png,Apple,Apple_scab,0,train
/app/imagenes/4bb637ab-753e-32f0-9a9d-4740b0504056.png,Apple,Apple_scab,0,train
/app/imagenes/3a670ad7-4fb1-340f-ae8a-d2fed347b668.png,Apple,Apple_scab,0,train
/app/imagenes/53665549-39b4-33d8-8f14-3fce6aa25602.png,Apple,Apple_scab,0,train
/app/imagenes/712049cb-50a7-3234-b567-77100e3244da.png,Apple,Apple_scab,0,train
/app/imagenes/61b469fa-cd9d-378b-9ee9-dcd5b372fdde.png,Apple,Apple_scab,0,train
/app/imagenes/11580c9c-ffab-3af8-ae4e-d78fff66686d.png,Apple,Apple_scab,0,train
/app/imagenes/83bf61b9-535a-3e93-87d4-5a163f2cff69.png,Apple,Apple_scab,0,train
/app/imagenes/3cdd0b54-140c-35f9-9193-740da59fdcff.png,Apple,Apple_scab,0,train
/app/imagenes/daa50c73-f279-3081-942c-2ad0e9c43909.png,Apple,Apple_scab,0,train
/app/imagenes/b594bec6-2753-3ff5-bc56-edc00245a870.png,Apple,Apple_scab,0,train
/app/imagenes/ebe90adb-ba65-3917-8854-9c88489a9c04.png,Apple,Apple_scab,0,train
/app/imagenes/c9621ffe-6209-32dd-be66-8537ee707ef8.png,Apple,Apple_scab,0,train
/app/imagenes/f7b1b013-64aa-3b41-8628-ead470092ad2.png,Apple,Apple_scab,0,train
/app/imagenes/35e7487a-5c0c-3534-9fb8-d0d8167c09a7.png,Apple,Apple_scab,0,train
/app/imagenes/6e8485f9-00c1-3d20-9a2d-68ae3248d345.png,Apple,Apple_scab,0,train
/app/imagenes/ec3a443c-8cd6-3d19-94aa-fb2f4a26a2f7.png,Apple,Apple_scab,0,train
/app/imagenes/596ca144-11fa-3c87-bf4e-d1c96bb3ac59.png,Apple,Apple_scab,0,train
/app/imagenes/28391f2f-926f-3d8f-94a8-8b5781cba1d5.png,Apple,Apple_scab,0,train
/app/imagenes/67299279-dc3c-3646-95c5-5d7cdd7d77e9.png,Apple,Apple_scab,0,train
/app/imagenes/64dd3244-5988-33d8-b033-636cd4cb72b7.png,Apple,Apple_scab,0,train
/app/imagenes/d616d159-e31c-3f03-ad0d-808dd5e54529.png,Apple,Apple_scab,0,train
/app/imagenes/ce1607a6-0fb4-3326-b5d1-df304ea0d6e1.png,Apple,Apple_scab,0,train
/app/imagenes/cb5835a9-2f21-35de-99c0-99b75432d444.png,Apple,Apple_scab,0,train
/app/imagenes/dafdd85f-e8a0-375a-9b13-d4650b5de16e.png,Apple,Apple_scab,0,train
/app/imagenes/341d6d8b-9fe2-3197-8f70-f7e5c8410e96.png,Apple,Apple_scab,0,train
/app/imagenes/b506eba3-e4f6-3798-bf91-f31fded66ca6.png,Apple,Apple_scab,0,train
/app/imagenes/a7d52035-a39c-3ca1-a18f-eaf641313c3a.png,Apple,Apple_scab,0,train
/app/imagenes/d66619b0-13c7-35e7-9a48-95184b500980.png,Apple,Apple_scab,0,train
/app/imagenes/32a066e8-bc4a-30a6-b3c7-bebfe357a8bb.png,Apple,Apple_scab,0,train
/app/imagenes/ded6fda8-1478-3739-bbd6-6f62b1a1fe8a.png,Apple,Apple_scab,0,train
/app/imagenes/6ba37889-63f3-367d-b6bc-5aa92455b6fc.png,Apple,Apple_scab,0,train
/app/imagenes/75ab78d5-f893-359c-adeb-118f63d3cd78.png,Apple,Apple_scab,0,train
/app/imagenes/e1ca4888-d1a8-3246-8c26-5afe0607550d.png,Apple,Apple_scab,0,train
/app/imagenes/b0c69b2d-5311-3818-8539-9bcbefde4185.png,Apple,Apple_scab,0,train
/app/imagenes/7f027b0a-af38-3f73-8e06-db6e982ab3b2.png,Apple,Apple_scab,0,train
/app/imagenes/552e0e81-bb4f-34fc-928f-0ee952add5ab.png,Apple,Apple_scab,0,train
/app/imagenes/0131857f-4600-3689-b5bb-1491cc485cf9.png,Apple,Apple_scab,0,train
/app/imagenes/0137d612-7c32-3754-9d09-5f1082b0e07a.png,Apple,Apple_scab,0,train
/app/imagenes/e4c99e31-2ef7-3bf0-9064-4a48fd21263d.png,Apple,Apple_scab,0,train
/app/imagenes/57024eaf-391e-36ac-97ad-49aa04abf843.png,Apple,Apple_scab,0,train
/app/imagenes/21f43265-5d1a-341b-9915-c4e74082cb05.png,Apple,Apple_scab,0,train
/app/imagenes/3a93c555-e267-327f-ace4-7ffb7711ca0a.png,Apple,Apple_scab,0,train
/app/imagenes/8d45b45c-807b-38e2-9f88-3eee7287d090.png,Apple,Apple_scab,0,train
/app/imagenes/81e13eea-71a3-3ac5-a21b-ebcbd8b18a2b.png,Apple,Apple_scab,0,train
/app/imagenes/bc67979c-7556-3f42-b249-860dec01d4d2.png,Apple,Apple_scab,0,train
/app/imagenes/a7a20f2f-681b-36b5-aa4b-2464529075f3.png,Apple,Apple_scab,0,train
/app/imagenes/46147d72-0db8-3fb2-a383-3b89c323e55b.png,Apple,Apple_scab,0,train
/app/imagenes/b51fed9f-bd32-36e8-b1ae-2c70ea57d979.png,Apple,Apple_scab,0,train
/app/imagenes/8f8e6e0e-a2d7-3d5a-b516-65eea1537c08.png,Apple,Apple_scab,0,train
/app/imagenes/ef601161-b8c3-3776-9749-a75c74647201.png,Apple,Apple_scab,0,train
/app/imagenes/b24cb822-4614-3bdb-826e-7c31b0712205.png,Apple,Apple_scab,0,train
/app/imagenes/ab90fcce-c205-33ce-9f93-5e3e5a0aa4c0.png,Apple,Apple_scab,0,train
/app/imagenes/93b1ce19-98a4-3ec1-8529-aa484754402c.png,Apple,Apple_scab,0,train
/app/imagenes/fa59cc1a-cdc9-350e-813c-8421c86827ee.png,Apple,Apple_scab,0,train
/app/imagenes/850746a0-ece6-30ae-9902-d51c72da01e9.png,Apple,Apple_scab,0,train
/app/imagenes/b67b33e2-6a0a-382a-b2b5-344c8c30765f.png,Apple,Apple_scab,0,train
/app/imagenes/9f5c7e08-2f1e-35fc-bab5-022346178d26.png,Apple,Apple_scab,0,train
/app/imagenes/c83764e6-1339-3f7e-9165-0c53e6fb9bcf.png,Apple,Apple_scab,0,train
/app/imagenes/b8c041f4-98ab-35bf-a14a-f4b21722c099.png,Apple,Apple_scab,0,train
/app/imagenes/496c1282-64bd-39e1-999e-d1be35e5b83d.png,Apple,Apple_scab,0,train
/app/imagenes/8ed5ce55-5783-3fe5-8462-54fd73f95d7b.png,Apple,Apple_scab,0,train
/app/imagenes/1fc18616-fac2-3e1e-8f94-0770ebfbf5c3.png,Apple,Apple_scab,0,train
/app/imagenes/63783432-44a7-3429-a2c8-9553dc9def1b.png,Apple,Apple_scab,0,train
/app/imagenes/25a0ac99-57c2-3f90-8aca-18dfb810cee3.png,Apple,Apple_scab,0,train
/app/imagenes/a2cd8f09-cd92-3117-9ee0-f4c155956fa9.png,Apple,Apple_scab,0,train
/app/imagenes/128c2ce0-b97b-3dd2-a2fb-77266a3ebf8a.png,Apple,Apple_scab,0,train
/app/imagenes/2a33705f-d4b9-38d9-963d-26cceee4f4ea.png,Apple,Apple_scab,0,train
/app/imagenes/a6f41699-cea4-3769-8ff4-dfc2ddc9b49f.png,Apple,Apple_scab,0,train
/app/imagenes/0c4b5009-0f65-351f-87cd-5484495bf24c.png,Apple,Apple_scab,0,train
/app/imagenes/a61863ac-ad15-30ce-b601-6625d0cf35d7.png,Apple,Apple_scab,0,train
/app/imagenes/7500c179-2aef-331a-b87f-cfc1bc35cc8e.png,Apple,Apple_scab,0,train
/app/imagenes/236c81f0-d876-392d-902c-8d83527d6bb7.png,Apple,Apple_scab,0,train
/app/imagenes/a8cdb04c-8323-37a4-a5a3-f064e10a0901.png,Apple,Apple_scab,0,train
/app/imagenes/7f43a1f4-2edf-31ef-a79c-a08ae74d2f35.png,Apple,Apple_scab,0,train
/app/imagenes/f0c56354-de2f-3c7c-9d6b-3cd93ec0adf2.png,Apple,Apple_scab,0,train
/app/imagenes/bb579412-8817-343c-b6b9-f3691199e2d1.png,Apple,Apple_scab,0,train
/app/imagenes/1fc03ae4-d032-3051-9e36-90b011d53c8d.png,Apple,Apple_scab,0,train
/app/imagenes/6a802487-884f-34f0-ab3c-da15d1eeca78.png,Apple,Apple_scab,0,train
/app/imagenes/15454f8a-983e-3f7c-97e7-f487847ae313.png,Apple,Apple_scab,0,train
/app/imagenes/69241718-f285-3a08-ac33-18023750e08a.png,Apple,Apple_scab,0,train
/app/imagenes/c80cca41-407c-33f3-b036-25c73e5300bf.png,Apple,Apple_scab,0,train
/app/imagenes/5cdcc3b0-8006-31c6-aa02-cf2d7a5c0bb0.png,Apple,Apple_scab,0,train
/app/imagenes/87cc1ed0-4937-3046-b076-88e8c26b6080.png,Apple,Apple_scab,0,train
/app/imagenes/2608c7d7-68e0-3876-b323-7252c37a99e6.png,Apple,Apple_scab,0,train
/app/imagenes/519fd4f2-7e0a-3338-902c-d530a96afae7.png,Apple,Apple_scab,0,train
/app/imagenes/2dba68e3-d0eb-30a4-9b17-ef43beb69a7d.png,Apple,Apple_scab,0,train
/app/imagenes/25cfc0c3-de55-3859-b489-003cc363d1de.png,Apple,Apple_scab,0,train
/app/imagenes/f7c713e9-63eb-3b7a-997c-98e194b0d3b5.png,Apple,Apple_scab,0,train
/app/imagenes/9b89a6b8-4afd-3af8-949b-4a3b68be2320.png,Apple,Apple_scab,0,train
/app/imagenes/1412a735-2b51-39e4-91ef-be4d591e3128.png,Apple,Apple_scab,0,train
/app/imagenes/6b8eb425-8c58-3413-a4bf-e9ba2f7ed29c.png,Apple,Apple_scab,0,train
